Iteration,H,Number of connected components,Maximum number of connected components,Number of connected components / Maximum number of connected components,Volume largest connected component,Total Volume,Largest volume / Total volume,Is percolating
29,0.519531,13,52,0.25,79211.6,84411.6,0.938397,1
29,0.515625,13,52,0.25,79915.6,85115.6,0.938907,1
29,0.511719,12,52,0.230769,82437.6,86107.6,0.957379,1
29,0.507813,13,52,0.25,82949.6,86731.6,0.956394,1
29,0.503906,12,52,0.230769,83737.6,87421.6,0.957859,1
29,0.5,12,52,0.230769,84729.6,88413.6,0.958332,1
29,0.496094,12,52,0.230769,85753.6,89437.6,0.958809,1
29,0.492188,11,52,0.211538,86457.6,89901.6,0.961691,1
29,0.488281,11,52,0.211538,86937.6,90381.6,0.961895,1
29,0.484375,11,52,0.211538,87233.6,90677.6,0.962019,1
29,0.480469,11,52,0.211538,88257.6,91701.6,0.962443,1
29,0.476563,11,52,0.211538,88979.6,92423.6,0.962737,1
29,0.472656,9,52,0.173077,89381.6,92592.6,0.965321,1
29,0.46875,9,52,0.173077,90341.6,93552.6,0.965677,1
29,0.464844,10,52,0.192308,90821.6,94544.6,0.960622,1
29,0.460938,10,52,0.192308,91781.6,95504.6,0.961018,1
29,0.457031,10,52,0.192308,92149.6,95872.6,0.961167,1
29,0.453125,9,52,0.173077,94837.6,96640.6,0.981343,1
29,0.449219,9,52,0.173077,95301.6,97104.6,0.981432,1
29,0.445313,9,52,0.173077,95534.6,97337.6,0.981477,1
29,0.441406,8,52,0.153846,96104.6,97802.6,0.982638,1
29,0.4375,8,52,0.153846,96584.6,98282.6,0.982723,1
29,0.433594,8,52,0.153846,97576.6,99274.6,0.982896,1
29,0.429688,7,52,0.134615,98522.6,100011,0.985122,1
29,0.425781,7,52,0.134615,99146.6,100635,0.985214,1
29,0.421875,7,52,0.134615,99466.6,100955,0.985261,1
29,0.417969,6,52,0.115385,100491,101723,0.987889,1
29,0.414063,5,52,0.0961538,101213,102189,0.990449,1
29,0.410156,5,52,0.0961538,101661,102637,0.990491,1
29,0.40625,5,52,0.0961538,102141,103117,0.990535,1
29,0.402344,5,52,0.0961538,102861,103837,0.990601,1
29,0.398438,5,52,0.0961538,103629,104605,0.99067,1
29,0.394531,5,52,0.0961538,104559,105535,0.990752,1
29,0.390625,5,52,0.0961538,105583,106559,0.990841,1
29,0.386719,5,52,0.0961538,106020,106996,0.990878,1
29,0.382813,4,52,0.0769231,106900,107364,0.995678,1
29,0.378906,4,52,0.0769231,107471,107935,0.995701,1
29,0.375,4,52,0.0769231,108239,108703,0.995732,1
29,0.371094,3,52,0.0576923,109439,109663,0.997957,1
29,0.367188,3,52,0.0576923,110401,110625,0.997975,1
29,0.363281,2,52,0.0384615,110737,110849,0.99899,1
29,0.359375,2,52,0.0384615,111505,111617,0.998997,1
29,0.355469,2,52,0.0384615,111810,111922,0.998999,1
29,0.351563,2,52,0.0384615,112802,112914,0.999008,1
29,0.347656,2,52,0.0384615,113314,113426,0.999013,1
29,0.34375,2,52,0.0384615,113778,113890,0.999017,1
29,0.339844,2,52,0.0384615,114770,114882,0.999025,1
29,0.335938,2,52,0.0384615,115236,115348,0.999029,1
29,0.332031,2,52,0.0384615,115926,116038,0.999035,1
29,0.328125,2,52,0.0384615,116886,116998,0.999043,1
29,0.324219,2,52,0.0384615,117654,117766,0.999049,1
29,0.320313,2,52,0.0384615,118390,118502,0.999055,1
29,0.316406,1,52,0.0192308,118982,118982,1,1
29,0.3125,1,52,0.0192308,119606,119606,1,1
29,0.308594,1,52,0.0192308,120161,120161,1,1
29,0.304688,1,52,0.0192308,121185,121185,1,1
29,0.300781,1,52,0.0192308,121619,121619,1,1
29,0.296875,1,52,0.0192308,121941,121941,1,1
29,0.292969,1,52,0.0192308,122677,122677,1,1
29,0.289063,1,52,0.0192308,123111,123111,1,1
29,0.285156,1,52,0.0192308,123879,123879,1,1
29,0.28125,1,52,0.0192308,124327,124327,1,1
29,0.277344,1,52,0.0192308,125063,125063,1,1
29,0.273438,1,52,0.0192308,126087,126087,1,1
29,0.269531,1,52,0.0192308,126535,126535,1,1
29,0.265625,1,52,0.0192308,127527,127527,1,1
29,0.261719,1,52,0.0192308,128551,128551,1,1
29,0.257813,1,52,0.0192308,129255,129255,1,1
29,0.253906,1,52,0.0192308,129735,129735,1,1
29,0.25,1,52,0.0192308,130665,130665,1,1
29,0.246094,1,52,0.0192308,131433,131433,1,1
29,0.242188,1,52,0.0192308,132393,132393,1,1
29,0.238281,1,52,0.0192308,132971,132971,1,1
29,0.234375,1,52,0.0192308,133451,133451,1,1
29,0.230469,1,52,0.0192308,133899,133899,1,1
29,0.226563,1,52,0.0192308,134283,134283,1,1
29,0.222656,1,52,0.0192308,134599,134599,1,1
29,0.21875,1,52,0.0192308,135033,135033,1,1
29,0.214844,1,52,0.0192308,135769,135769,1,1
29,0.210938,1,52,0.0192308,135937,135937,1,1
29,0.207031,1,52,0.0192308,136689,136689,1,1
29,0.203125,1,52,0.0192308,137457,137457,1,1
29,0.199219,1,52,0.0192308,138481,138481,1,1
29,0.195313,1,52,0.0192308,139185,139185,1,1
29,0.191406,1,52,0.0192308,139809,139809,1,1
29,0.1875,1,52,0.0192308,140469,140469,1,1
29,0.183594,1,52,0.0192308,141191,141191,1,1
29,0.179688,1,52,0.0192308,141959,141959,1,1
29,0.175781,1,52,0.0192308,142951,142951,1,1
29,0.171875,1,52,0.0192308,143687,143687,1,1
29,0.167969,1,52,0.0192308,144455,144455,1,1
29,0.164063,1,52,0.0192308,145223,145223,1,1
29,0.160156,1,52,0.0192308,145607,145607,1,1
29,0.15625,1,52,0.0192308,146087,146087,1,1
29,0.152344,1,52,0.0192308,146839,146839,1,1
29,0.148438,1,52,0.0192308,147513,147513,1,1
29,0.144531,1,52,0.0192308,147865,147865,1,1
29,0.140625,1,52,0.0192308,148331,148331,1,1
29,0.136719,1,52,0.0192308,148991,148991,1,1
29,0.132813,1,52,0.0192308,149599,149599,1,1
29,0.128906,1,52,0.0192308,150065,150065,1,1
29,0.125,1,52,0.0192308,150513,150513,1,1
29,0.121094,1,52,0.0192308,151249,151249,1,1
29,0.117188,1,52,0.0192308,151873,151873,1,1
29,0.113281,1,52,0.0192308,152225,152225,1,1
29,0.109375,1,52,0.0192308,152915,152915,1,1
29,0.105469,1,52,0.0192308,153651,153651,1,1
29,0.101563,1,52,0.0192308,154373,154373,1,1
29,0.0976563,1,52,0.0192308,154822,154822,1,1
29,0.09375,1,52,0.0192308,155334,155334,1,1
29,0.0898438,1,52,0.0192308,155656,155656,1,1
29,0.0859375,1,52,0.0192308,156248,156248,1,1
29,0.0820313,1,52,0.0192308,156984,156984,1,1
29,0.078125,1,52,0.0192308,157433,157433,1,1
29,0.0742188,1,52,0.0192308,158073,158073,1,1
29,0.0703125,1,52,0.0192308,159097,159097,1,1
29,0.0664063,1,52,0.0192308,159449,159449,1,1
29,0.0625,1,52,0.0192308,160383,160383,1,1
29,0.0585938,1,52,0.0192308,161007,161007,1,1
29,0.0546875,1,52,0.0192308,161775,161775,1,1
29,0.0507813,1,52,0.0192308,162385,162385,1,1
29,0.046875,1,52,0.0192308,162865,162865,1,1
30,1,12,52,0.230769,512,3476,0.147296,0
30,0.996094,14,52,0.269231,512,3926,0.130413,0
30,0.992188,16,52,0.307692,512,4278,0.119682,0
30,0.988281,17,52,0.326923,928,4870,0.190554,0
30,0.984375,18,52,0.346154,928,5318,0.174502,0
30,0.980469,20,52,0.384615,928,6054,0.153287,0
30,0.976563,21,52,0.403846,928,6390,0.145227,0
30,0.972656,23,52,0.442308,928,7126,0.130227,0
30,0.96875,24,52,0.461538,928,7638,0.121498,0
30,0.964844,24,52,0.461538,992,8342,0.118916,0
30,0.960938,26,52,0.5,992,9334,0.106278,0
30,0.957031,28,52,0.538462,992,9846,0.100752,0
30,0.953125,29,52,0.557692,992,10566,0.093886,0
30,0.949219,30,52,0.576923,1024,11590,0.088352,0
30,0.945313,32,52,0.615385,1024,12182,0.0840584,0
30,0.941406,33,52,0.634615,1024,12822,0.0798627,0
30,0.9375,35,52,0.673077,1024,13544,0.0756054,0
30,0.933594,36,52,0.692308,1024,13964,0.0733314,0
30,0.929688,37,52,0.711538,1472,14956,0.098422,0
30,0.925781,38,52,0.730769,1472,15596,0.0943832,0
30,0.921875,40,52,0.769231,1472,16220,0.0907522,0
30,0.917969,40,52,0.769231,1984,17212,0.115268,0
30,0.914063,41,52,0.788462,1984,17916,0.110739,0
30,0.910156,42,52,0.807692,1984,18940,0.104752,0
30,0.90625,42,52,0.807692,1984,19308,0.102755,0
30,0.902344,43,52,0.826923,1984,19644,0.100998,0
30,0.898438,45,52,0.865385,1984,20140,0.0985104,0
30,0.894531,45,52,0.865385,1984,20876,0.0950374,0
30,0.890625,46,52,0.884615,1984,21198,0.0935937,0
30,0.886719,48,52,0.923077,1984,21566,0.0919967,0
30,0.882813,47,52,0.903846,1984,22176,0.0894661,0
30,0.878906,48,52,0.923077,1984,23200,0.0855172,0
30,0.875,50,52,0.961538,1984,23860,0.0831517,0
30,0.871094,50,52,0.961538,1984,24356,0.0814584,0
30,0.867188,51,52,0.980769,1984,25060,0.07917,0
30,0.863281,53,52,1.01923,1984,25796,0.0769112,0
30,0.859375,54,52,1.03846,1984,26276,0.0755062,0
30,0.855469,54,52,1.03846,1984,26788,0.074063,0
30,0.851563,54,52,1.03846,1984,27478,0.0722032,0
30,0.847656,55,52,1.05769,2464,28182,0.0874317,0
30,0.84375,57,52,1.09615,2464,28872,0.0853422,0
30,0.839844,58,52,1.11538,2464,29594,0.0832601,0
30,0.835938,57,52,1.09615,2464,30330,0.0812397,0
30,0.832031,58,52,1.11538,2464,31066,0.079315,0
30,0.828125,57,52,1.09615,2464,31690,0.0777532,0
30,0.824219,56,52,1.07692,4096,32714,0.125206,0
30,0.820313,56,52,1.07692,4096,33706,0.121521,0
30,0.816406,55,52,1.05769,4096,34035,0.120347,0
30,0.8125,57,52,1.09615,4096,34501,0.118721,0
30,0.808594,56,52,1.07692,4096,35461,0.115507,0
30,0.804688,58,52,1.11538,4096,36361,0.112648,0
30,0.800781,56,52,1.07692,5120,37097,0.138017,0
30,0.796875,55,52,1.05769,5328,38089,0.139883,0
30,0.792969,56,52,1.07692,5328,38713,0.137628,0
30,0.789063,57,52,1.09615,5328,39449,0.13506,0
30,0.785156,58,52,1.11538,5552,39929,0.139047,0
30,0.78125,58,52,1.11538,5552,40281,0.137832,0
30,0.777344,57,52,1.09615,5552,40987,0.135458,0
30,0.773438,57,52,1.09615,6064,41611,0.145731,0
30,0.769531,58,52,1.11538,6064,42379,0.14309,0
30,0.765625,59,52,1.13462,6064,43371,0.139817,0
30,0.761719,60,52,1.15385,6064,43590.9,0.139112,0
30,0.757813,60,52,1.15385,6064,44102.9,0.137497,0
30,0.753906,59,52,1.13462,6512,44536.9,0.146216,0
30,0.75,59,52,1.13462,7296,45288.9,0.161099,0
30,0.746094,58,52,1.11538,8048,45912.9,0.175289,0
30,0.742188,58,52,1.11538,8048,46904.9,0.171581,0
30,0.738281,58,52,1.11538,8560,47928.9,0.178598,0
30,0.734375,59,52,1.13462,8560,48464.9,0.176623,0
30,0.730469,58,52,1.11538,8960,48641.9,0.184203,0
30,0.726563,59,52,1.13462,8960,49633.9,0.180522,0
30,0.722656,59,52,1.13462,9216,50113.9,0.183901,0
30,0.71875,58,52,1.11538,9216,50849.9,0.181239,0
30,0.714844,55,52,1.05769,9216,51526.8,0.178859,0
30,0.710938,55,52,1.05769,9216,51960.8,0.177365,0
30,0.707031,54,52,1.03846,9216,52426.8,0.175788,0
30,0.703125,51,52,0.980769,9216,53018.8,0.173825,0
30,0.699219,49,52,0.942308,10370,54010.8,0.191999,0
30,0.695313,47,52,0.903846,10370,54348.8,0.190805,0
30,0.691406,46,52,0.884615,19810,55052.8,0.359837,0
30,0.6875,43,52,0.826923,19810,55756.8,0.355293,0
30,0.683594,39,52,0.75,19810,56748.8,0.349083,0
30,0.679688,39,52,0.75,19810,57408.8,0.345069,0
30,0.675781,38,52,0.730769,24196,58160.8,0.416019,0
30,0.671875,39,52,0.75,24406,58882.8,0.414485,0
30,0.667969,39,52,0.75,24918,59650.8,0.417732,0
30,0.664063,38,52,0.730769,35430,60610.8,0.58455,0
30,0.660156,34,52,0.653846,37775,61346.8,0.615762,0
30,0.65625,33,52,0.634615,39023,62082.8,0.628564,0
30,0.652344,33,52,0.634615,39727,62786.8,0.632729,0
30,0.648438,33,52,0.634615,40751,63810.8,0.638623,0
30,0.644531,30,52,0.576923,47719,64532.8,0.739454,0
30,0.640625,28,52,0.538462,47943,64861.8,0.739157,0
30,0.636719,26,52,0.5,50583,65853.8,0.768111,0
30,0.632813,26,52,0.5,51607,66877.8,0.771662,0
30,0.628906,24,52,0.461538,52535,67581.8,0.777355,0
30,0.625,23,52,0.442308,53783,68333.8,0.787063,1
30,0.621094,22,52,0.423077,54487,68925.8,0.790517,1
30,0.617188,22,52,0.423077,54999,69693.8,0.789153,1
30,0.613281,22,52,0.423077,55511,70429.8,0.788175,1
30,0.609375,23,52,0.442308,55991,71165.8,0.786769,1
30,0.605469,21,52,0.403846,60025.9,71765.8,0.836414,1
30,0.601563,19,52,0.365385,62497.9,72695.8,0.859718,1
30,0.597656,19,52,0.365385,62721.9,73047.8,0.858642,1
30,0.59375,18,52,0.346154,63233.9,73815.8,0.856645,1
30,0.589844,18,52,0.346154,63713.9,74295.8,0.857571,1
30,0.585938,16,52,0.307692,65921.9,74663.8,0.882917,1
30,0.582031,15,52,0.288462,67393.9,75655.8,0.890796,1
30,0.578125,13,52,0.25,68865.9,76391.8,0.901483,1
30,0.574219,13,52,0.25,69489.9,77015.8,0.902281,1
30,0.570313,13,52,0.25,70225.9,77751.8,0.903206,1
30,0.566406,13,52,0.25,70961.9,78487.8,0.904114,1
30,0.5625,12,52,0.230769,72097.9,79111.8,0.911342,1
30,0.558594,11,52,0.211538,74203.9,79321.8,0.93548,1
30,0.554688,11,52,0.211538,74428.9,79674.8,0.934159,1
30,0.550781,10,52,0.192308,76092.9,80442.8,0.945926,1
30,0.546875,10,52,0.192308,76828.9,81178.8,0.946416,1
30,0.542969,11,52,0.211538,77308.9,81868.8,0.944303,1
30,0.539063,10,52,0.192308,78750.9,82860.8,0.9504,1
30,0.535156,9,52,0.173077,79998.9,83340.8,0.959901,1
30,0.53125,9,52,0.173077,80350.9,83692.8,0.96007,1
30,0.527344,9,52,0.173077,80798.9,84140.8,0.960282,1
30,0.523438,8,52,0.153846,82302.9,85132.8,0.966759,1
30,0.519531,8,52,0.153846,82654.9,85484.8,0.966896,1
30,0.515625,7,52,0.134615,83748.9,86158.8,0.97203,1
30,0.511719,7,52,0.134615,84454.9,86864.8,0.972257,1
30,0.507813,7,52,0.134615,85190.9,87600.8,0.97249,1
30,0.503906,6,52,0.115385,87110.9,88112.8,0.98863,1
30,0.5,6,52,0.115385,87846.9,88848.8,0.988724,1
30,0.496094,6,52,0.115385,88294.9,89296.8,0.98878,1
30,0.492188,5,52,0.0961538,88609.9,89506.8,0.98998,1
30,0.488281,4,52,0.0769231,89220.6,89927.6,0.992138,1
30,0.484375,4,52,0.0769231,89988.6,90695.6,0.992205,1
30,0.480469,4,52,0.0769231,91012.6,91719.6,0.992292,1
30,0.476563,5,52,0.0961538,91140.6,92087.6,0.989716,1
30,0.472656,5,52,0.0961538,91876.6,92823.6,0.989798,1
30,0.46875,5,52,0.0961538,92868.6,93815.6,0.989906,1
30,0.464844,5,52,0.0961538,93364.6,94311.6,0.989959,1
30,0.460938,5,52,0.0961538,93631.5,94578.5,0.989987,1
30,0.457031,5,52,0.0961538,94143.5,95090.5,0.990041,1
30,0.453125,3,52,0.0576923,95288.5,95554.5,0.997216,1
30,0.449219,3,52,0.0576923,95896.5,96162.5,0.997234,1
30,0.445313,3,52,0.0576923,96920.5,97186.5,0.997263,1
30,0.441406,3,52,0.0576923,97688.5,97954.5,0.997284,1
30,0.4375,3,52,0.0576923,98168.5,98434.5,0.997298,1
30,0.433594,3,52,0.0576923,99098.5,99364.5,0.997323,1
30,0.429688,3,52,0.0576923,99850.5,100117,0.997343,1
30,0.425781,3,52,0.0576923,100317,100583,0.997355,1
30,0.421875,2,52,0.0384615,100965,101175,0.997924,1
30,0.417969,1,52,0.0192308,101785,101785,1,1
30,0.414063,1,52,0.0192308,102777,102777,1,1
30,0.410156,1,52,0.0192308,103107,103107,1,1
30,0.40625,1,52,0.0192308,103829,103829,1,1
30,0.402344,1,52,0.0192308,104551,104551,1,1
30,0.398438,1,52,0.0192308,105031,105031,1,1
30,0.394531,1,52,0.0192308,105527,105527,1,1
30,0.390625,1,52,0.0192308,106457,106457,1,1
30,0.386719,1,52,0.0192308,107147,107147,1,1
30,0.382813,1,52,0.0192308,107613,107613,1,1
30,0.378906,1,52,0.0192308,108317,108317,1,1
30,0.375,1,52,0.0192308,108927,108927,1,1
30,0.371094,1,52,0.0192308,109235,109235,1,1
30,0.367188,1,52,0.0192308,109987,109987,1,1
30,0.363281,1,52,0.0192308,110246,110246,1,1
30,0.359375,1,52,0.0192308,110758,110758,1,1
30,0.355469,1,52,0.0192308,111480,111480,1,1
30,0.351563,1,52,0.0192308,112120,112120,1,1
30,0.347656,1,52,0.0192308,112872,112872,1,1
30,0.34375,1,52,0.0192308,113832,113832,1,1
30,0.339844,1,52,0.0192308,114137,114137,1,1
30,0.335938,1,52,0.0192308,114633,114633,1,1
30,0.332031,1,52,0.0192308,114899,114899,1,1
30,0.328125,1,52,0.0192308,115235,115235,1,1
30,0.324219,1,52,0.0192308,115813,115813,1,1
30,0.320313,1,52,0.0192308,116045,116045,1,1
30,0.316406,1,52,0.0192308,116525,116525,1,1
30,0.3125,1,52,0.0192308,116847,116847,1,1
30,0.308594,1,52,0.0192308,117457,117457,1,1
30,0.304688,1,52,0.0192308,118134,118134,1,1
30,0.300781,1,52,0.0192308,118712,118712,1,1
30,0.296875,1,52,0.0192308,119736,119736,1,1
30,0.292969,1,52,0.0192308,120504,120504,1,1
30,0.289063,1,52,0.0192308,121096,121096,1,1
30,0.285156,1,52,0.0192308,121832,121832,1,1
30,0.28125,1,52,0.0192308,122554,122554,1,1
30,0.277344,1,52,0.0192308,123034,123034,1,1
30,0.273438,1,52,0.0192308,123642,123642,1,1
30,0.269531,1,52,0.0192308,124394,124394,1,1
30,0.265625,1,52,0.0192308,124844,124844,1,1
30,0.261719,1,52,0.0192308,125548,125548,1,1
30,0.257813,1,52,0.0192308,125896,125896,1,1
30,0.253906,1,52,0.0192308,126664,126664,1,1
30,0.25,1,52,0.0192308,127368,127368,1,1
30,0.246094,1,52,0.0192308,128058,128058,1,1
30,0.242188,1,52,0.0192308,128682,128682,1,1
30,0.238281,1,52,0.0192308,129418,129418,1,1
30,0.234375,1,52,0.0192308,129608,129608,1,1
30,0.230469,1,52,0.0192308,130330,130330,1,1
30,0.226563,1,52,0.0192308,131322,131322,1,1
30,0.222656,1,52,0.0192308,132058,132058,1,1
30,0.21875,1,52,0.0192308,132394,132394,1,1
30,0.214844,1,52,0.0192308,133386,133386,1,1
30,0.210938,1,52,0.0192308,134138,134138,1,1
30,0.207031,1,52,0.0192308,134890,134890,1,1
30,0.203125,1,52,0.0192308,135170,135170,1,1
30,0.199219,1,52,0.0192308,135938,135938,1,1
30,0.195313,1,52,0.0192308,136548,136548,1,1
30,0.191406,1,52,0.0192308,136996,136996,1,1
30,0.1875,1,52,0.0192308,137228,137228,1,1
30,0.183594,1,52,0.0192308,137932,137932,1,1
30,0.179688,1,52,0.0192308,138128,138128,1,1
30,0.175781,1,52,0.0192308,138864,138864,1,1
30,0.171875,1,52,0.0192308,139344,139344,1,1
30,0.167969,1,52,0.0192308,140112,140112,1,1
30,0.164063,1,52,0.0192308,140864,140864,1,1
30,0.160156,1,52,0.0192308,141600,141600,1,1
30,0.15625,1,52,0.0192308,142560,142560,1,1
30,0.152344,1,52,0.0192308,143282,143282,1,1
30,0.148438,1,52,0.0192308,143874,143874,1,1
30,0.144531,1,52,0.0192308,144548,144548,1,1
30,0.140625,1,52,0.0192308,145001,145001,1,1
30,0.136719,1,52,0.0192308,145769,145769,1,1
30,0.132813,1,52,0.0192308,146505,146505,1,1
30,0.128906,1,52,0.0192308,147529,147529,1,1
30,0.125,1,52,0.0192308,148009,148009,1,1
30,0.121094,1,52,0.0192308,148601,148601,1,1
30,0.117188,1,52,0.0192308,149337,149337,1,1
30,0.113281,1,52,0.0192308,150105,150105,1,1
30,0.109375,1,52,0.0192308,150857,150857,1,1
30,0.105469,1,52,0.0192308,151849,151849,1,1
30,0.101563,1,52,0.0192308,152585,152585,1,1
30,0.0976563,1,52,0.0192308,153321,153321,1,1
30,0.09375,1,52,0.0192308,153650,153650,1,1
30,0.0898438,1,52,0.0192308,154290,154290,1,1
30,0.0859375,1,52,0.0192308,155027,155027,1,1
30,0.0820313,1,52,0.0192308,155763,155763,1,1
30,0.078125,1,52,0.0192308,156467,156467,1,1
30,0.0742188,1,52,0.0192308,157429,157429,1,1
30,0.0703125,1,52,0.0192308,157749,157749,1,1
30,0.0664063,1,52,0.0192308,158517,158517,1,1
30,0.0625,1,52,0.0192308,159141,159141,1,1
30,0.0585938,1,52,0.0192308,159909,159909,1,1
30,0.0546875,1,52,0.0192308,160677,160677,1,1
30,0.0507813,1,52,0.0192308,161637,161637,1,1
30,0.046875,1,52,0.0192308,162629,162629,1,1
31,1,13,52,0.25,512,3655.88,0.140049,0
31,0.996094,15,52,0.288462,512,4265.88,0.120022,0
31,0.992188,16,52,0.307692,512,4603.88,0.111211,0
31,0.988281,17,52,0.326923,512,5213.88,0.0981995,0
31,0.984375,18,52,0.346154,1024,6237.88,0.164158,0
31,0.980469,19,52,0.365385,1024,6829.88,0.14993,0
31,0.976563,21,52,0.403846,1024,7853.88,0.130381,0
31,0.972656,23,52,0.442308,1024,8621.88,0.118768,0
31,0.96875,25,52,0.480769,1024,9581.88,0.106868,0
31,0.964844,27,52,0.519231,1024,10047.9,0.101912,0
31,0.960938,29,52,0.557692,1024,10783.9,0.0949566,0
31,0.957031,31,52,0.596154,1024,11217.9,0.0912829,0
31,0.953125,33,52,0.634615,1024,11785.9,0.0868837,0
31,0.949219,33,52,0.634615,1024,12153.9,0.084253,0
31,0.945313,34,52,0.653846,1024,12921.9,0.0792455,0
31,0.941406,35,52,0.673077,1024,13689.9,0.0747998,0
31,0.9375,36,52,0.692308,1024,14065.9,0.0728003,0
31,0.933594,38,52,0.730769,1024,15089.9,0.0678601,0
31,0.929688,38,52,0.730769,1536,16081.9,0.0955113,0
31,0.925781,40,52,0.769231,1536,17105.9,0.0897937,0
31,0.921875,42,52,0.807692,1536,17667.9,0.0869374,0
31,0.917969,43,52,0.826923,1536,18003.9,0.085315,0
31,0.914063,44,52,0.846154,1536,18707.9,0.0821045,0
31,0.910156,46,52,0.884615,1536,19331.9,0.0794543,0
31,0.90625,45,52,0.865385,1920,20291.9,0.0946192,0
31,0.902344,45,52,0.865385,2048,21027.9,0.0973945,0
31,0.898438,45,52,0.865385,2048,22051.9,0.0928719,0
31,0.894531,45,52,0.865385,2048,23013.9,0.0889898,0
31,0.890625,45,52,0.865385,2048,23781.9,0.086116,0
31,0.886719,46,52,0.884615,2048,24245.9,0.084468,0
31,0.882813,48,52,0.923077,2048,25013.9,0.0818746,0
31,0.878906,47,52,0.903846,4064,25781.9,0.15763,0
31,0.875,47,52,0.903846,4320,26549.9,0.162713,0
31,0.871094,47,52,0.903846,4320,27253.9,0.15851,0
31,0.867188,46,52,0.884615,4320,27989.9,0.154342,0
31,0.863281,47,52,0.903846,4320,28373.9,0.152253,0
31,0.859375,48,52,0.923077,4320,28583.9,0.151134,0
31,0.855469,46,52,0.884615,4320,29351.9,0.14718,0
31,0.851563,47,52,0.903846,4320,29975.9,0.144116,0
31,0.847656,48,52,0.923077,4320,30409.9,0.142059,0
31,0.84375,48,52,0.923077,4608,31433.9,0.146593,0
31,0.839844,48,52,0.923077,4608,32425.9,0.142109,0
31,0.835938,49,52,0.942308,4608,33161.9,0.138955,0
31,0.832031,51,52,0.980769,4608,33929.9,0.13581,0
31,0.828125,49,52,0.942308,4608,34649.9,0.132987,0
31,0.824219,51,52,0.980769,4608,35641.9,0.129286,0
31,0.820313,51,52,0.980769,4608,36301.9,0.126936,0
31,0.816406,52,52,1,4608,36568.8,0.126009,0
31,0.8125,53,52,1.01923,4608,37048.8,0.124377,0
31,0.808594,55,52,1.05769,4608,37482.8,0.122937,0
31,0.804688,54,52,1.03846,5088,38218.8,0.133128,0
31,0.800781,55,52,1.05769,5088,38766.8,0.131246,0
31,0.796875,55,52,1.05769,5088,39074.8,0.130212,0
31,0.792969,55,52,1.05769,5088,39666.8,0.128269,0
31,0.789063,56,52,1.07692,5088,40290.8,0.126282,0
31,0.785156,55,52,1.05769,5088,40487.6,0.125668,0
31,0.78125,55,52,1.05769,5088,41447.6,0.122757,0
31,0.777344,54,52,1.03846,5088,41854.5,0.121564,0
31,0.773438,54,52,1.03846,5344,42622.5,0.12538,0
31,0.769531,54,52,1.03846,5344,43230.5,0.123616,0
31,0.765625,54,52,1.03846,5344,43566.5,0.122663,0
31,0.761719,53,52,1.01923,5632,44558.5,0.126396,0
31,0.757813,51,52,0.980769,8864,45550.5,0.194597,0
31,0.753906,51,52,0.980769,8864,46174.5,0.191967,0
31,0.75,51,52,0.980769,8864,46526.5,0.190515,0
31,0.746094,53,52,1.01923,8864,47294.5,0.187421,0
31,0.742188,51,52,0.980769,10736,48286.5,0.22234,0
31,0.738281,52,52,1,10736,48766.5,0.220151,0
31,0.734375,51,52,0.980769,11248,49518.5,0.227147,0
31,0.730469,51,52,0.980769,11248,49784.5,0.225934,0
31,0.726563,49,52,0.942308,13264,50352.5,0.263423,0
31,0.722656,48,52,0.923077,16303.5,50674.5,0.32173,0
31,0.71875,49,52,0.942308,16815.5,51410.5,0.327083,0
31,0.714844,47,52,0.903846,16815.5,51906.5,0.323958,0
31,0.710938,46,52,0.884615,16815.5,52386.5,0.320989,0
31,0.707031,45,52,0.865385,16920.5,53003.5,0.319234,1
31,0.703125,45,52,0.865385,17370.5,53709.5,0.323416,1
31,0.699219,44,52,0.846154,17370.5,54143.5,0.320823,1
31,0.695313,42,52,0.807692,17370.5,54803.5,0.31696,1
31,0.691406,40,52,0.769231,18554.5,55507.5,0.33427,1
31,0.6875,40,52,0.769231,18554.5,56211.5,0.330084,1
31,0.683594,40,52,0.769231,18554.5,56963.5,0.325726,1
31,0.679688,41,52,0.788462,18554.5,57987.5,0.319974,1
31,0.675781,40,52,0.769231,18554.5,58739.5,0.315878,1
31,0.671875,39,52,0.75,18554.5,59379.5,0.312473,1
31,0.667969,39,52,0.75,18554.5,59740.5,0.310585,1
